video_id,title,published_at,duration_raw,duration_sec,view_count,like_count,comment_count,category_id,category_name,channel_id,channel_title,hour,weekday,is_weekend,is_short,like_view_ratio,comment_view_ratio,n_positive,n_negative,n_neutral,n_comments_sampled,ratio_positive,ratio_negative,ratio_neutral
ycZ-MEqU1RQ,Still obsessing over the r.e.m.beauty x Wicked Collab! 💟💚💕,2024-10-31 13:11:45+00:00,PT21S,21.0,6649328,141898.0,212.0,24,Entertainment,UCx8AnSKYgKFRjYyS5qzbR8Q,Amber Marie ,13,3,0,1,0.021340201596311687,3.1882921101200003e-05,23,0,152,175,0.13142857142857142,0.0,0.8685714285714285
CJfLp11rzZU,경기 도중 자전거 고장 나도 1등해버림 ㄷㄷ,2024-08-06 00:00:06+00:00,PT35S,35.0,6614235,107987.0,673.0,17,Sports,UC9_093tAK3bXyZfT84efbvg,esports KBS,0,1,0,1,0.016326453474967247,0.00010175024020162574,3,2,350,355,0.008450704225352112,0.005633802816901409,0.9859154929577465
6PihSzrlqMc,Проверка жены 😅 #тнт #shorts #юмор #камедиклаб #камеди #маринакравец #карибидис #биржатруда #работа,2024-08-23 06:00:07+00:00,PT59S,59.0,6608737,179226.0,455.0,23,Comedy,UCsIEFXNO4bxh0hW3-_z2-0g,Comedy Club,6,4,0,1,0.027119554008579853,6.884825345599317e-05,0,0,260,260,0.0,0.0,1.0
3yhoHGZ8VDM,고딩한테 탕후루 금지로 복수하는 소주연ㅋㅋㅋ #졸업,2024-06-24 02:33:00+00:00,PT20S,20.0,6590650,108707.0,316.0,24,Entertainment,UCWYzc_p0GgfCepIWDHGFmEg,디글 :Diggle,2,0,0,1,0.016494124251780932,4.7946712388004217e-05,19,1,168,188,0.10106382978723404,0.005319148936170213,0.8936170212765957
wiIe5CGf1hk,배그 일반인의 변칙적인 1vs4 지붕 플레이 #shorts,2024-05-28 03:00:28+00:00,PT1M1S,61.0,6569156,62034.0,444.0,20,Gaming,UCaaIvGp69csXwArw2OxbqoQ,루오피스,3,1,0,0,0.00944322223433269,6.758859128935285e-05,7,1,170,178,0.03932584269662921,0.0056179775280898875,0.9550561797752809
V6aJssDR3xk,💦물을 분해하는 생물🪱이 있다? #바다 #생물 #과학,2024-05-03 13:30:13+00:00,PT55S,55.0,6560479,65804.0,1107.0,28,Science & Technology,UCbA2VakFfa-eMFa9YuN6sgg,광주KBS,13,4,0,1,0.01003036516083658,0.00016873767906276356,34,1,465,500,0.068,0.002,0.93
39NjtCLyucU,Probando el MENU del JUEGO del CALAMAR del KFC,2024-12-11 21:00:03+00:00,PT55S,55.0,6559109,214187.0,375.0,22,People & Blogs,UC36a4ltOzoOFf0LHhVvCpsg,Tade Dos,21,2,0,1,0.03265489260812711,5.717239948291757e-05,0,0,328,328,0.0,0.0,1.0
_R3vd8L1Lzs,〈안녕 자두야〉 때문에 놀란 카리나 #놀라운토요일,2024-06-21 02:00:15+00:00,PT46S,46.0,6552279,84035.0,572.0,20,Gaming,UCsRIHt5FkbGc6cQtCxt-ufA,tvN D ENT,2,4,0,1,0.012825308568209626,8.729786994723515e-05,5,2,376,383,0.013054830287206266,0.005221932114882507,0.9817232375979112
mIlrJsXE6KM,진짜 유용한 축구 꿀팁 3가지!!,2024-12-08 10:00:45+00:00,PT36S,36.0,6542832,56596.0,224.0,22,People & Blogs,UCknx4XQhA-b97lPxVgNYBng,이슈붕,10,6,1,1,0.008650076908592487,3.423593942195062e-05,1,0,84,85,0.011764705882352941,0.0,0.9882352941176471
2EtBxXrgbK0,"""누가 5학년 담임을 맡을 건가"" '용기 낸' 14년차 교사의 최후 [뉴스.zip/MBC뉴스]",2024-11-09 05:04:55+00:00,PT11M12S,672.0,6535349,66030.0,25683.0,25,News & Politics,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,5,5,1,0,0.010103515512331476,0.003929858986872774,43,11,446,500,0.086,0.022,0.892
7AltVKLUxoo,한국 하이패스를 처음 본 외국인이 당황한 이유 l #어서와한국은처음이지 l #MBCevery1 l #shorts,2024-04-07 02:00:02+00:00,PT59S,59.0,6533553,57332.0,1074.0,24,Entertainment,UC-VbFgagk6GJGDJgRQIMpZw,MBC every1,2,6,1,1,0.008775011085086475,0.00016438222816896105,15,6,479,500,0.03,0.012,0.958
G0Kfcjm3zmI,귀엽다고 난리난 기아 속 삼성팬ㅋㅋㅋ #기아 #삼성 #야구 #한국시리즈 #김태군,2024-10-27 11:24:36+00:00,PT19S,19.0,6532620,77332.0,1906.0,24,Entertainment,UCOaKFjbZqUOseDg9WMWvlDA,이슈민족,11,6,1,1,0.011837823109257848,0.0002917665500212778,59,2,439,500,0.118,0.004,0.878
LXqXIpy6bvQ,오빠 나 대하 까줘,2024-09-24 03:00:21+00:00,PT32S,32.0,6530324,73756.0,2693.0,23,Comedy,UC7_CFRfhIj-fSk3patOQOaw,싱글벙글 SGBG,3,1,0,1,0.011294386005962338,0.00041238382659114617,42,3,455,500,0.084,0.006,0.91
LiD1Tb_UHxY,This trend but 2024 fashion for each age,2024-07-20 01:13:27+00:00,PT14S,14.0,6522266,302124.0,931.0,26,Howto & Style,UCecyOxHZpL3yfNFaUz2W_Ow,From Head To Toe,1,5,1,1,0.046321937805051186,0.0001427418016989801,101,6,393,500,0.202,0.012,0.786
3OmaWv4eoq4,Making Game Engines,2024-06-20 19:00:02+00:00,PT54S,54.0,6518711,365979.0,3604.0,24,Entertainment,UCMnULQ6F6kLDAHxofDWIbrw,Pirate Software,19,3,0,1,0.056142847872838665,0.0005528700382636997,102,40,358,500,0.204,0.08,0.716
XcqetdxKgL4,연예인들은 이해 못 하는 인기 유튜버의 삶,2024-09-13 02:00:30+00:00,PT1M,60.0,6515578,63507.0,1145.0,23,Comedy,UCzsI83uQ4rrFk8a4cYggkcQ,1분순삭,2,4,0,1,0.009746948006761642,0.00017573268250337882,17,8,475,500,0.034,0.016,0.95
-gPDJCasHqA,춤.신.춤.왕. 말랑핑이 떴다!💜 2024 수능금지곡 ‘헤이쥬-따따따송'✨🎶,2024-04-01 03:00:00+00:00,PT27S,27.0,6511671,74635.0,0.0,1,Film & Animation,UCtm_ppWxsfRzxaYXMA2bqMw,티니핑TV,3,0,0,1,0.011461727719351915,0.0,0,0,0,0,0.0,0.0,0.0
V7bBrPKpnkE,말해줘 - 지누션 (With 장원영) [2024 KBS 가요대축제 글로벌 페스티벌] | KBS 241220 방송,2024-12-20 13:59:26+00:00,PT3M19S,199.0,6500183,52110.0,7565.0,10,Music,UCeLPm9yH_a_QH8n6445G-Ow,KBS Kpop,13,4,0,0,0.00801669737605849,0.0011638133880230756,109,0,391,500,0.218,0.0,0.782
Ek7anecLvC8,가장 마음에 드는 썸녀룩은? #옷바꿔입기 #dance #룩북 #패션 #코디 #shorts,2024-09-17 07:20:47+00:00,PT6S,6.0,6485295,37383.0,1518.0,22,People & Blogs,UCo7wkkIrZJ3g-YaYwL37Jaw,남미세들,7,1,0,1,0.005764271324588935,0.0002340679953648986,39,3,458,500,0.078,0.006,0.916
cmDMTFsAwTA,"【#예능썰】 ""넌 왜 세금 많이 내냐"" 연예인 잘 몰랐던 김선영🤣 | 라디오스타 | TVPP | MBC 161214 방송",2024-03-06 12:00:28+00:00,PT58S,58.0,6476252,68767.0,659.0,24,Entertainment,UC1cWTErb7vw_UmmuB0dYgsQ,TV-People,12,2,0,1,0.010618332949366392,0.00010175638625550704,43,1,408,452,0.09513274336283185,0.0022123893805309734,0.9026548672566371
KhsBn9BkV-A,파도에 휩쓸린 사랑 #Shorts (MBC뉴스),2024-06-21 00:21:31+00:00,PT34S,34.0,6475830,42836.0,5938.0,25,News & Politics,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,0,4,0,1,0.006614750541629413,0.0009169480977727952,14,1,485,500,0.028,0.002,0.97
PClgARsn8Vk,상황극 하라고 했더니 찐텐이 나와버린 지예은ㅋㅋ #shorts,2024-07-04 12:09:00+00:00,PT25S,25.0,6458493,53976.0,577.0,22,People & Blogs,UC8pqfCpRwtOeVG3lfvlkb9w,1분예능모음zip,12,3,0,1,0.008357367577854463,8.933972677527095e-05,34,1,447,482,0.07053941908713693,0.002074688796680498,0.9273858921161826
gtA3eOqwGFk,3 Fashion Tips For Brown Girls | सांवली लड़कियों  के लिए Fashion Tips | #short #fashiontips,2024-08-25 08:45:02+00:00,PT37S,37.0,6457472,279704.0,201.0,26,Howto & Style,UCmZtOJ9L3boXkPnZSRgy6Lw,Manisha Ghosh,8,6,1,1,0.04331478324644691,3.112673194711491e-05,24,1,139,164,0.14634146341463414,0.006097560975609756,0.8475609756097561
Hwxk1rLmYHI,약쟁이들 실력으로 꺾은 레전드 장미란,2024-06-19 12:30:17+00:00,PT59S,59.0,6451455,215191.0,6508.0,17,Sports,UC9_093tAK3bXyZfT84efbvg,esports KBS,12,2,0,1,0.03335542137393813,0.001008764689515776,84,11,405,500,0.168,0.022,0.81
d6BKe8v3Itc,예능으로 변한 시상식대참사 ㅋㅋㅋ,2024-12-22 03:06:00+00:00,PT1M,60.0,6427456,109824.0,1039.0,24,Entertainment,UCAQt0x7J8JxaYgdfHcBFx5A,셀럽비디오,3,6,1,1,0.017086698065299864,0.00016165027034024037,59,1,440,500,0.118,0.002,0.88
xiQ2Z1l0O_c,Sidharth be like-'Bahar कुछ मत करो सब andar करो! #MadnessMachayenge #Comedy #Funny #Shorts,2024-04-24 16:30:10+00:00,PT43S,43.0,6386851,232031.0,486.0,24,Entertainment,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,16,2,0,1,0.03632948380978357,7.609383716639077e-05,45,4,373,422,0.1066350710900474,0.009478672985781991,0.8838862559241706
bsuFHhA1IHY,[숏츠] 즉흥으로 불러주는 수지&박보검 ＜Dream＞ [더 시즌즈-지코의 아티스트] | KBS 방송,2024-06-05 00:51:04+00:00,PT38S,38.0,6385724,142340.0,1293.0,24,Entertainment,UCeLPm9yH_a_QH8n6445G-Ow,KBS Kpop,0,2,0,1,0.022290346403947305,0.00020248291344881177,74,1,425,500,0.148,0.002,0.85
J54hWFqT0dY,"Pitcher hides substances in bullpen, a breakdown #pitching #sports #cheating #college",2024-04-30 01:30:05+00:00,PT50S,50.0,6365521,229385.0,2115.0,24,Entertainment,UCl9E4Zxa8CVr2LBLD0_TaNg,Jomboy Media,1,1,0,1,0.036035542102523896,0.00033225874205740585,32,59,409,500,0.064,0.118,0.818
5yO359eUh8Q,진짜 암살술,2024-06-18 08:00:06+00:00,PT41S,41.0,6360608,83488.0,760.0,24,Entertainment,UCUj6rrhMTR9pipbAWBAMvUQ,침착맨,8,1,0,1,0.013125789232727437,0.00011948543283912481,8,2,490,500,0.016,0.004,0.98
8fqNqND6nSU,Using anything but a glove #shorts#thesavannahbananas#bananaball#baseball#trickplay #sportsball,2024-07-24 17:09:34+00:00,PT29S,29.0,6348318,129678.0,201.0,17,Sports,UCVMOQmAEqtzfBGV-_X6_zMw,The Savannah Bananas,17,2,0,1,0.020427143063721762,3.1661929978933e-05,38,12,101,151,0.25165562913907286,0.07947019867549669,0.6688741721854304
AnmE-m5EH64,[KDA] 아이들 롤드컵 오프닝 무대 댓글 모음 #shorts,2024-11-04 08:00:13+00:00,PT52S,52.0,6343178,116770.0,921.0,24,Entertainment,UClgHOFwogqIpE58_Ee5P16Q,전소연전,8,0,0,1,0.01840875346711065,0.0001451953579104985,23,7,470,500,0.046,0.014,0.94
lvf-mEpTRPU,Huma Se Tej Harsh Ki Bua Hasti Hai #shorts #madnessmachayengeindiakohasayenge,2024-06-06 07:30:21+00:00,PT47S,47.0,6334704,297220.0,211.0,24,Entertainment,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,7,3,0,1,0.0469193193557268,3.330858079556677e-05,19,4,154,177,0.10734463276836158,0.022598870056497175,0.8700564971751412
VXp2dCXYrvQ,DAY6 (데이식스) - HAPPY [가사/Lyrics],2024-09-08 09:15:03+00:00,PT3M10S,190.0,6333741,29661.0,1624.0,10,Music,UCoBcjaSab_CLwBOKe-8Fvjw,웅키,9,6,1,0,0.004683014351234129,0.00025640454827565573,81,2,417,500,0.162,0.004,0.834
ElIzxch9emM,90s fashion shows⚡️ #runway #fashion #shorts #model,2024-11-27 13:38:41+00:00,PT27S,27.0,6328007,354222.0,1991.0,22,People & Blogs,UC6oqEboBLHJz1jUo-8nl5NA,Fashion Voguish,13,2,0,1,0.055976866018005354,0.0003146330274286991,50,52,398,500,0.1,0.104,0.796
Y3zVW3VfsUk,일본예능이 정말 재미있는 이유,2024-10-23 13:02:44+00:00,PT43S,43.0,6322437,20619.0,405.0,22,People & Blogs,UCYBWZKeolcjbyCyOXvw_6Fw,숏츠 1번지,13,2,0,1,0.0032612424607789685,6.405757779792824e-05,17,5,294,316,0.05379746835443038,0.015822784810126583,0.930379746835443
CBG8waSkazE,"[Playlist] 아무나 잡고 물어봐, 누가 제일 잘 나가? | WELCOME BACK 2NE1",2024-10-07 09:00:07+00:00,PT56M50S,3410.0,6312773,70119.0,2755.0,10,Music,UCnsQjCVzmEd-YvlQZbo6zCg,2NE1,9,0,0,0,0.011107480025022284,0.0004364167696193099,82,2,416,500,0.164,0.004,0.832
9gSwXn0MPOA,장다아 유일한 단점?!,2024-05-16 09:23:14+00:00,PT53S,53.0,6304358,145190.0,2888.0,24,Entertainment,UCCVywAgnCUhtcQTHe5m2bsQ,낰낰,9,3,0,1,0.023030100765216697,0.00045809581245227505,65,4,431,500,0.13,0.008,0.862
bl3H4PkTDY0,일본 예능 출연한 차은우! 일본 MC들 반응 대폭소🤣 ‘외모 실화냐?,2024-10-01 09:56:56+00:00,PT1M,60.0,6295061,86441.0,2953.0,10,Music,UCM2jtCvKOC6-Kv7sP3b5xQQ,낄낄버거,9,1,0,1,0.01373155875693659,0.0004690979166047795,32,4,464,500,0.064,0.008,0.928
58TmQ05Zqmo,게임 역사에 남을 역대급 섭종 빌드업,2024-07-29 12:37:41+00:00,PT1M,60.0,6290377,140226.0,1670.0,22,People & Blogs,UCVJT18d9wSCnDUdnJ9ycO7Q,동수칸TV,12,0,0,1,0.022292145605899295,0.00026548488270257886,25,5,470,500,0.05,0.01,0.94
pNKJ9YznL3w,나는 그날 공허를 보았다 #일본예능 #모리카와,2024-04-18 02:30:31+00:00,PT37S,37.0,6276333,144018.0,1639.0,22,People & Blogs,UCKah-uoVVGpj5Wwm2HciubQ,오코노미,2,3,0,1,0.02294620122928468,0.00026113974513461923,41,3,456,500,0.082,0.006,0.912
CuTcWBaenaA,"어떤 자연을 만나든, 어떤 변화를 만나든, 쿠치다운 | 코오롱스포츠24FW",2024-10-28 01:39:36+00:00,PT16S,16.0,6272004,232.0,40.0,17,Sports,UC_MBMVP7MWzGBUHAE2NPsGg,코오롱스포츠 KOLON SPORT,1,0,0,1,3.698977232795132e-05,6.377546953095056e-06,5,1,32,38,0.13157894736842105,0.02631578947368421,0.8421052631578947
GTaYWv5H7_0,주교수님의 시착 매너 강의 #주우재,2024-11-08 23:00:10+00:00,PT53S,53.0,6252844,71323.0,683.0,22,People & Blogs,UCw-kXdzxMdMdLNI0ZlFFbmA,오늘의 주우재,23,4,0,1,0.011406489590976522,0.00010923029584617816,25,0,288,313,0.07987220447284345,0.0,0.9201277955271565
GyxiV_HZeE0,"""마지막 낭만“ [240719]",2024-07-19 16:15:57+00:00,PT16S,16.0,6252021,120291.0,3713.0,17,Sports,UC4B9raLr78NqRat6oidTkuw,ClutchTime Sports 클러치타임 스포츠,16,4,0,1,0.019240338444160697,0.0005938879603891285,42,1,457,500,0.084,0.002,0.914
Yw5Bk_ugLrs,명절 때 혈육 입 다물게 하는 꿀팁 #아는형님,2024-12-30 09:00:39+00:00,PT28S,28.0,6249669,127319.0,663.0,24,Entertainment,UCF3UEVPt5zZTlBVJwDG317g,JTBC Voyage,9,0,0,1,0.020372118907417337,0.00010608561829434487,40,3,414,457,0.087527352297593,0.006564551422319475,0.9059080962800875
n8FCYDBQdW4,Thierry Henry on why Spanish footballers seem to be the smartest in the world 🇪🇸,2024-04-10 20:07:57+00:00,PT36S,36.0,6242475,169277.0,3340.0,17,Sports,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo,20,2,0,1,0.027116968830471887,0.0005350441932086232,81,12,407,500,0.162,0.024,0.814
nkblHQIVR2s,사실은 힘캐였던 삐약이 신유빈 ㄷ ㄷ,2024-08-02 08:00:35+00:00,PT30S,30.0,6241294,122533.0,1257.0,17,Sports,UC9_093tAK3bXyZfT84efbvg,esports KBS,8,4,0,1,0.0196326274647533,0.00020140054290023832,106,1,393,500,0.212,0.002,0.786
ZuAqDiWMqBk,이 부분 들으려고 맨날 유튜브 출석,2024-03-17 13:05:25+00:00,PT32S,32.0,6240260,,421.0,10,Music,UCg86gCCgZGWkoHk8c015cQQ,때잉,13,6,1,1,,6.746513767054577e-05,36,4,267,307,0.11726384364820847,0.013029315960912053,0.8697068403908795
sjUKSjDmAcY,세상에서 가장 고통스러운 게임,2024-05-05 11:05:46+00:00,PT57S,57.0,6237249,138993.0,1448.0,20,Gaming,UChKYbZ9fSz8DMM6wU-t1lMQ,김노아,11,6,1,1,0.022284343626493026,0.00023215363055090473,18,7,475,500,0.036,0.014,0.95
NVWyTHYQRa4,얼굴 부은 새내기 제니 모먼트 #아파트404,2024-04-11 03:30:14+00:00,PT20S,20.0,6209828,65715.0,442.0,24,Entertainment,UCRMA_Nb5VF-YoWApSVeXPVA,디글 클래식 :Diggle Classic,3,3,0,1,0.010582418707893358,7.117749477119174e-05,43,3,206,252,0.17063492063492064,0.011904761904761904,0.8174603174603174
OLPj51BJJsE,이재욱 - 헤어지자 말해요 [더 시즌즈-지코의 아티스트] | KBS 240830 방송,2024-08-30 14:31:27+00:00,PT4M21S,261.0,6198104,59471.0,5692.0,24,Entertainment,UCeLPm9yH_a_QH8n6445G-Ow,KBS Kpop,14,4,0,0,0.009595030996575727,0.0009183453520625016,79,1,420,500,0.158,0.002,0.84
MkFgqCZ6CL0,피라미드 게임 등급별 급식(feat.학폭의 최후),2024-03-27 08:31:53+00:00,PT1M,60.0,6197085,104159.0,658.0,24,Entertainment,UC-bkkeZRecfFlmgMB01lstg,또솔 DDO_SOL,8,2,0,1,0.01680774105890108,0.00010617895349184334,43,1,456,500,0.086,0.002,0.912
L93batUzo-k,메이저리그에서도 보기 힘든 수비 | 240517,2024-05-18 06:58:31+00:00,PT20S,20.0,6189430,86222.0,1620.0,17,Sports,UCMIHgfLhZASo_1IYH8iLGTg,별의별것,6,5,1,1,0.013930523489238912,0.00026173654116776505,54,10,436,500,0.108,0.02,0.872
jzeGWPzmFRk,ㅁㅊ 이제 이렇게 눈썹 자르면 될 듯 ㅠㅠ #눈썹 #일자눈썹 #아이브로우 #눈썹컷팅 #뷰티 #뷰티팁 #뷰티꿀팁 #뷰티스타그램 #정보 #화장 #메이크업,2024-11-09 06:00:23+00:00,PT15S,15.0,6185795,52225.0,608.0,22,People & Blogs,UCoU-ovGVg5_wd2qwoX-iJLg,투데이 뷰티팁,6,5,1,1,0.008442730481692329,9.828971053841907e-05,24,2,299,325,0.07384615384615385,0.006153846153846154,0.92
UwQuW-OI-Tc,부트캠프18킬학살 #shorts #카배 #사녹 #pubg #매드무비 #배틀그라운드 #배그 #battleground #카카오배그 #배린이 #고인물 #쇼츠 #부트캠프 #알고리즘#fps,2024-08-10 05:30:08+00:00,PT59S,59.0,6177435,85456.0,1133.0,20,Gaming,UChircP0kXyPCGPXCBadYn5g,슈렉TV,5,5,1,1,0.013833573319670705,0.00018340945716142703,27,3,470,500,0.054,0.006,0.94
44Sud3OTVWc,YG진심녀의 수능 공부,2024-06-29 09:00:03+00:00,PT54S,54.0,6175921,148106.0,1034.0,27,Education,UCyNHdF4hMxHUFSsPbY24p6A,미미미누,9,5,1,1,0.023981200536729662,0.0001674244213939913,51,0,449,500,0.102,0.0,0.898
6Axs1CDyi38,버닝썬 승리 '여성 겁박'…의혹 규명에 구하라 '결정적 도움' #shorts / KBS,2024-05-21 05:30:03+00:00,PT1M,60.0,6162976,93095.0,7796.0,25,News & Politics,UCcQTRi69dsVYHN3exePtZ1A,KBS News,5,1,0,1,0.015105526940231472,0.0012649732856334342,6,3,491,500,0.012,0.006,0.982
736FAIwNiio,탁재훈이랑 이수근만 할 수 있는 개그ㅋㅋㅋ #shorts #아는형님,2024-11-22 11:19:00+00:00,PT28S,28.0,6131999,65912.0,524.0,22,People & Blogs,UCfn4ZZuQHGkNg8PZtNNRIIg,예능내컷,11,4,0,1,0.010748860200401207,8.545337336160687e-05,17,5,388,410,0.041463414634146344,0.012195121951219513,0.9463414634146341
kljtOjYqOTI,물리학 수업이 인기 있는 이유,2024-06-19 09:00:37+00:00,PT46S,46.0,6127903,127538.0,741.0,23,Comedy,UCHX_Bm--j_8cQaartbi5tEg,숏스마일,9,2,0,1,0.02081266625793522,0.00012092227961180195,8,1,426,435,0.01839080459770115,0.0022988505747126436,0.9793103448275862
6K-Vi0zgY6o,스포츠 선수 100명에게 디엠을 보내봤습니다.,2024-02-26 05:51:28+00:00,PT51S,51.0,6123512,,637.0,22,People & Blogs,UCeZH1HBFB2cTJFdUFh6Cz6w,어쩔수없는윤화,5,0,0,1,,0.00010402527177214645,24,1,401,426,0.056338028169014086,0.002347417840375587,0.9413145539906104
ejvRObvoccM,댄서 아빠의 끼를 물려받은 딸 #재밌는동영상 #수능응원 #고생,2024-11-14 05:00:34+00:00,PT25S,25.0,6118982,138240.0,2066.0,23,Comedy,UCpJKkntGz330-oRQYKRt5FQ,잼냥이의하루,5,3,0,1,0.02259199324332054,0.000337637861984232,73,2,425,500,0.146,0.004,0.85
6_wVSFlTNTs,T1 vs GEN | 녹아웃 스테이지 Day6 4강 | 2024 월드 챔피언십,2024-10-27 17:09:25+00:00,PT4H28M41S,16121.0,6117274,,1032.0,20,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,LCK,17,6,1,0,,0.0001687025953063407,48,4,448,500,0.096,0.008,0.896
IwZB8plWEXU,정재형 교수님의 너드학개론,2024-03-19 11:34:47+00:00,PT59S,59.0,6116004,129934.0,1121.0,23,Comedy,UCGX5sP4ehBkihHwt5bs5wvg,피식대학Psick Univ,11,1,0,1,0.021244917433016722,0.00018328961197540094,38,7,455,500,0.076,0.014,0.91
nOS0L93JetU,"['엠빅' 이슈] '하이킥'에 폭발한 황재균 ""너 이리 와봐!"" 그 후 (2024.06.07/엠빅뉴스)",2024-06-07 00:13:37+00:00,PT5M20S,320.0,6115173,13630.0,16621.0,25,News & Politics,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,0,4,0,0,0.0022288821591801245,0.0027179934238982283,29,3,468,500,0.058,0.006,0.936
NCVrubUP58I,논란의 수학 문제 48÷2(9+3) 당신의 답은? | 승제 생선님의 속 시원한 풀이✍,2024-08-09 06:00:11+00:00,PT5M29S,329.0,6111151,32139.0,10577.0,27,Education,UC-swf20n5xdKW0waeLpXPFQ,EBS,6,4,0,0,0.005259074763493817,0.0017307705209705995,28,4,468,500,0.056,0.008,0.936
arzbJeZjWMk,간단하게 굽은 어깨 펴는 운동법😮ㅣ스포츠 트레이너 심으뜸ㅣ박세미의 수다가 체질,2024-04-02 08:19:08+00:00,PT58S,58.0,6095936,,451.0,10,Music,UCAmff0euQRf6RwVlbB8PLMw,SBS Radio 에라오,8,1,0,1,,7.398371636447627e-05,33,2,344,379,0.0870712401055409,0.005277044854881266,0.9076517150395779
2fxaClg30uQ,완결이 날 수 없는 웹툰,2024-04-30 07:28:41+00:00,PT1M,60.0,6093189,151915.0,1295.0,1,Film & Animation,UCdgZytRH0LproMenDz4H89w,만화선배,7,1,0,1,0.02493193629805345,0.00021253238657130118,38,6,456,500,0.076,0.012,0.912
jHRouxi97Ek,파워가 어디까지 올라가는거에요…?ㅋㅋㅋㅋ #가족게임,2024-10-06 09:15:04+00:00,PT29S,29.0,6090210,94648.0,309.0,22,People & Blogs,UCP6EYPVdvFSgBveBkWnfaTA,수마일_soomile,9,6,1,1,0.015541007617142923,5.073716669868527e-05,17,0,237,254,0.06692913385826772,0.0,0.9330708661417323
sz9kWj9v7IM,"""일당 24만원? 이러다 죽어"" 무슨 '알바'인가 했더니.. [뉴스.zip/MBC뉴스]",2024-10-05 04:04:45+00:00,PT8M26S,506.0,6055169,37335.0,14988.0,25,News & Politics,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,4,5,1,0,0.006165806437442126,0.0024752405754488436,15,6,479,500,0.03,0.012,0.958
FmXyBbn2uHs,소련이 10년이나 극비를 유지하려했던 물리법칙,2024-05-28 09:15:44+00:00,PT46S,46.0,6054394,80648.0,538.0,22,People & Blogs,UC5JiEeJKIVPwQl3xEA0nAyg,슛됐다,9,1,0,1,0.013320573454585215,8.886108172015233e-05,8,2,333,343,0.023323615160349854,0.0058309037900874635,0.9708454810495627
pbZt2kJ_EmE,[놀면 뭐하니?] '질풍가도' 여키로 찢어버리는 진주,2024-05-12 08:31:00+00:00,PT58S,58.0,6031075,126210.0,3036.0,24,Entertainment,UCx6jsZ02B4K3SECUrkgPyzg,놀면 뭐하니?,8,6,1,1,0.02092661755988775,0.0005033928445592204,98,1,401,500,0.196,0.002,0.802
CYizyqEfk1s,CORRECT ORDER TO APPLY SKINCARE!😱 (follow for more!💗) @genoaskin #skincareroutine #skincare #beauty,2024-10-08 21:25:07+00:00,PT15S,15.0,6029491,154029.0,976.0,26,Howto & Style,UCkYTCoRI2zIfKPJAzsExNyg,Matt Randon,21,1,0,1,0.025545937459729186,0.00016187104350931115,26,19,455,500,0.052,0.038,0.91
tIaNKWtWRYg,제대로 긁 #기안84 #한혜진 #개그 #유머 #예능 #구찌,2024-10-02 09:40:40+00:00,PT14S,14.0,6018149,43856.0,1066.0,24,Entertainment,UCj2Wfh-BQehXB5QzM-zPRww,일분연예,9,2,0,1,0.007287290494136985,0.00017713087529072478,35,1,464,500,0.07,0.002,0.928
kMxqexKcoCQ,How a 12 Year Old RUINED This Baseball Game,2024-01-07 15:46:00+00:00,PT58S,58.0,6016736,155819.0,2988.0,17,Sports,UCtKQm_Blbpyvk_o05aUadfg,TopHitter,15,6,1,1,0.025897596304707404,0.0004966147758518905,69,86,345,500,0.138,0.172,0.69
N76ZGJDnO4g,Tourerment final PK First kicker..,2024-09-20 09:28:52+00:00,PT22S,22.0,6000972,132560.0,128.0,17,Sports,UCFHUP1pTq7mqrYUWyyICp-A,제이풋볼JFootballTV,9,4,0,1,0.02208975479305686,2.1329877893114647e-05,11,2,84,97,0.1134020618556701,0.020618556701030927,0.865979381443299
WVgJzNtJh-w,수학 강사 정승제 '백지 상태에서 미분 정복' 3시간 특강,2024-07-09 10:00:34+00:00,PT2H41M33S,9693.0,5995626,70198.0,4503.0,27,Education,UCUj6rrhMTR9pipbAWBAMvUQ,침착맨,10,1,0,0,0.011708201945885217,0.0007510475136374417,111,4,385,500,0.222,0.008,0.77
eM9Ec3xubtM,Micah schooled Carragher on set pieces! 😂,2024-03-07 00:53:09+00:00,PT59S,59.0,5982650,245746.0,1356.0,17,Sports,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo,0,3,0,1,0.041076446056513415,0.00022665541189940912,126,13,361,500,0.252,0.026,0.722
Y16NW4AiX34,They banned Micah Richards from this Brest segment 🤷‍♂️,2024-11-26 22:46:55+00:00,PT1M11S,71.0,5961977,231241.0,2031.0,17,Sports,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo,22,1,0,0,0.03878595975797961,0.000340658811665996,78,18,404,500,0.156,0.036,0.808
